Age,Education,Marital_Status,Income,Kids,Dt_Customer,Recency,Complain,Wines,Fruits,Meat,Fish,Sweets,Gold,Total_Spent,Deals,Acc_Cmp1,Acc_Cmp2,Acc_Cmp3,Acc_Cmp4,Acc_Cmp5,Response,Store,Catalog,Webs,Web_Visist
57,Graduate,Together,65777.0,0,2013-12-19,87,False,565,32,435,28,32,54,1146,1,False,False,False,False,False,False,6,8,2,1
48,Postgraduate,Single,66476.0,1,2013-03-07,99,False,372,18,126,47,48,78,689,2,False,False,False,False,False,False,11,2,5,4
52,Postgraduate,Single,86857.0,0,2012-09-12,96,False,899,102,838,133,102,40,2114,1,False,False,False,False,False,True,10,6,5,2
42,Postgraduate,Together,160803.0,0,2012-08-04,21,False,55,16,1622,17,3,4,1717,15,False,False,False,False,False,False,1,28,0,0
35,Postgraduate,Together,77845.0,0,2014-05-16,40,False,760,40,480,0,40,26,1346,1,True,False,False,False,True,False,12,5,3,1
55,Postgraduate,Together,69476.0,0,2013-09-30,3,False,260,86,559,63,9,67,1044,1,False,False,False,False,False,False,4,6,4,2
64,Postgraduate,Single,50611.0,1,2012-10-04,98,False,459,0,24,6,0,4,493,6,False,False,False,True,False,True,7,5,4,6
54,Graduate,Single,61209.0,0,2013-08-25,73,False,466,0,224,119,49,99,957,1,False,False,False,False,False,False,4,3,5,2
66,Postgraduate,Together,42315.0,1,2013-07-12,90,False,67,15,80,17,11,80,270,3,False,False,False,False,False,False,4,4,1,3
72,Undergraduate,Together,13084.0,0,2013-11-02,29,False,2,0,7,3,7,10,29,1,False,False,False,False,False,False,3,0,1,6
75,Postgraduate,Single,47570.0,2,2013-05-29,3,False,67,1,20,0,2,31,121,3,False,False,False,False,False,True,2,2,2,7
63,Postgraduate,Together,61923.0,2,2013-07-26,94,False,92,4,18,3,3,6,126,1,False,False,False,False,False,False,4,1,2,3
29,Graduate,Single,34824.0,0,2014-03-26,65,False,4,2,11,2,0,4,23,1,False,False,False,False,False,False,2,0,1,6
75,Postgraduate,Single,26518.0,2,2013-04-08,33,False,20,1,28,3,3,2,57,3,False,False,False,False,False,True,3,0,2,8
63,Graduate,Single,45938.0,0,2013-11-03,46,False,273,11,178,62,83,29,636,2,False,False,False,False,False,False,6,4,8,6
64,Graduate,Together,78468.0,0,2014-04-09,29,False,434,22,388,104,22,34,1004,1,True,False,False,False,False,False,10,7,10,4
51,Graduate,Single,78901.0,1,2013-09-17,99,False,321,11,309,33,26,34,734,3,False,False,False,False,False,False,5,3,9,4
46,Graduate,Together,71427.0,2,2014-03-12,26,False,212,123,177,15,64,23,614,2,False,False,False,False,False,False,8,2,8,4
46,Graduate,Single,71022.0,1,2014-02-11,30,False,909,12,278,0,12,242,1453,3,False,False,True,False,False,False,11,2,5,8
36,Postgraduate,Single,90247.0,0,2014-04-29,27,False,1184,32,352,21,16,16,1621,1,True,False,False,True,True,True,7,4,3,1
56,Postgraduate,Single,41335.0,1,2013-12-26,24,False,112,19,21,16,14,5,187,3,False,False,False,False,False,False,4,1,4,7
38,Graduate,Together,71952.0,1,2013-01-10,93,False,656,80,455,52,107,93,1443,2,False,False,True,False,True,False,8,4,8,4
54,Postgraduate,Single,35682.0,1,2014-06-27,34,False,23,0,8,6,2,18,57,1,False,False,False,False,False,False,3,1,1,2
73,Graduate,Single,43185.0,1,2013-04-10,88,False,537,6,42,16,6,30,637,2,False,False,False,False,False,False,6,3,9,8
76,Postgraduate,Together,66375.0,1,2013-11-21,96,False,712,0,45,0,0,191,948,3,False,False,True,False,False,False,5,4,2,7
53,Postgraduate,Together,35178.0,1,2013-01-10,10,False,23,1,13,2,2,18,59,1,False,False,True,False,False,True,2,1,1,7
38,Graduate,Together,25252.0,1,2013-07-12,26,False,1,3,4,2,2,6,18,1,False,False,False,False,False,False,2,0,1,8
59,Postgraduate,Single,55250.0,1,2012-10-21,49,False,664,58,83,32,0,66,903,4,False,False,False,False,False,False,10,5,7,5
49,Graduate,Single,33249.0,1,2013-02-20,11,False,6,10,21,19,14,42,112,2,False,False,False,False,False,False,3,1,2,6
71,Graduate,Together,58398.0,0,2013-05-14,44,False,299,5,201,21,21,49,596,3,False,False,False,False,False,False,8,4,5,4
42,Graduate,Together,50272.0,1,2013-08-07,75,False,99,13,66,43,8,4,233,3,False,False,False,False,False,False,5,1,4,7
49,Postgraduate,Together,76618.0,0,2012-12-07,64,False,749,40,294,121,160,147,1511,1,False,False,False,False,False,False,5,2,3,1
64,Undergraduate,Single,87305.0,0,2012-09-23,19,False,345,25,501,63,138,80,1152,1,False,False,False,False,True,True,8,3,5,2
46,Graduate,Together,25851.0,1,2013-02-11,45,False,9,4,18,7,5,5,48,2,False,False,False,False,False,False,3,0,2,7
54,Graduate,Single,58710.0,1,2013-03-31,77,False,440,81,368,0,122,174,1185,6,False,False,False,False,False,False,9,5,11,6
66,Graduate,Single,45160.0,2,2014-03-29,9,False,8,2,5,3,0,3,21,1,False,False,False,False,False,False,2,0,1,7
59,Postgraduate,Together,74806.0,1,2012-12-19,1,False,670,9,249,0,28,9,965,2,False,False,False,False,False,False,5,4,5,4
70,Graduate,Together,59111.0,0,2013-05-02,90,False,524,0,134,28,28,155,869,1,False,False,False,False,False,False,8,1,11,7
40,Postgraduate,Together,18988.0,1,2014-05-23,43,False,6,0,6,2,1,1,16,2,False,False,False,False,False,False,3,0,1,7
59,Graduate,Together,72190.0,0,2013-02-13,79,False,597,166,597,172,166,249,1947,1,False,False,False,False,False,False,4,6,5,3
48,Graduate,Together,7500.0,1,2012-08-01,19,False,7,0,12,13,7,32,71,5,False,False,True,False,False,True,2,1,4,9
58,Graduate,Together,44794.0,1,2014-06-08,99,False,54,0,7,0,0,4,65,1,False,False,False,False,False,False,3,0,2,6
69,Graduate,Together,80395.0,0,2013-11-23,62,False,445,25,706,80,76,48,1380,1,True,False,False,False,False,False,12,5,6,2
48,Postgraduate,Single,75012.0,0,2014-01-25,41,False,294,142,218,164,58,151,1027,1,False,False,False,False,False,False,11,8,3,1
59,Postgraduate,Together,56962.0,3,2013-10-11,60,False,292,3,77,10,3,26,411,7,False,False,False,False,False,False,5,3,6,7
33,Graduate,Together,89891.0,0,2013-04-15,17,False,412,22,132,59,28,183,836,1,False,False,False,False,True,False,8,6,11,4
75,Postgraduate,Single,35946.0,2,2013-09-27,24,False,8,0,3,0,0,0,11,1,False,False,False,False,False,False,3,0,0,5
71,Postgraduate,Together,53593.0,2,2012-08-07,60,False,349,4,78,6,0,43,480,8,False,False,False,False,False,False,6,2,7,8
46,Graduate,Together,66373.0,2,2013-06-12,57,False,328,9,124,12,24,109,606,7,False,False,False,False,False,False,10,2,4,3
76,Postgraduate,Single,45072.0,3,2013-10-16,74,False,144,2,99,7,2,30,284,5,False,False,False,False,False,False,4,1,6,8
51,Graduate,Single,89694.0,2,2013-10-09,22,False,1126,28,211,37,28,42,1472,3,True,False,False,True,True,False,4,3,4,5
75,Graduate,Together,72025.0,0,2014-04-29,46,False,967,0,617,43,50,0,1677,1,True,False,False,True,True,True,13,8,4,2
51,Graduate,Together,67432.0,1,2013-03-29,69,False,432,79,341,177,136,170,1335,2,False,False,False,False,False,False,4,5,8,4
72,Postgraduate,Together,70545.0,1,2014-06-03,29,False,138,39,63,55,18,21,334,1,False,False,False,False,False,False,7,1,4,2
35,Undergraduate,Together,17487.0,1,2013-03-18,37,False,0,0,1,7,4,6,18,1,False,False,False,False,False,False,2,0,1,7
55,Graduate,Together,62882.0,1,2012-08-09,26,False,509,133,497,78,24,97,1338,2,False,False,False,False,False,False,6,5,7,4
71,Postgraduate,Single,64108.0,1,2013-03-23,8,False,948,10,86,13,21,21,1099,4,False,False,False,False,False,False,11,9,6,5
68,Postgraduate,Together,34941.0,2,2013-03-06,26,False,39,2,25,4,3,24,97,2,False,False,False,False,False,False,3,0,3,8
74,Postgraduate,Single,48767.0,3,2014-01-01,79,False,28,1,21,3,0,10,63,3,False,False,False,False,False,False,3,1,2,5
46,Undergraduate,Together,38702.0,1,2013-08-01,71,False,13,11,24,13,8,40,109,2,False,False,False,False,False,False,4,0,3,6
60,Graduate,Together,82224.0,0,2014-01-25,83,False,307,26,360,138,31,40,902,1,True,False,False,False,False,False,5,9,6,3
72,Graduate,Together,83844.0,0,2013-05-12,57,False,901,31,345,75,31,191,1574,1,False,False,False,False,True,False,11,4,4,1
49,Undergraduate,Together,17003.0,1,2013-12-09,37,False,2,5,12,4,8,7,38,3,False,False,False,False,False,False,4,0,2,5
29,Graduate,Single,71163.0,0,2014-03-09,30,False,283,17,372,138,106,44,960,1,False,False,False,False,False,False,12,8,3,1
54,Graduate,Single,33697.0,1,2013-09-15,34,False,4,3,7,0,3,11,28,1,False,False,True,False,False,False,2,0,1,7
70,Undergraduate,Together,63564.0,0,2014-01-29,0,False,769,80,252,15,34,65,1215,1,False,False,True,False,False,True,7,10,10,6
52,Postgraduate,Together,83443.0,0,2013-12-31,89,False,518,42,742,55,56,84,1497,1,False,False,False,False,False,False,5,10,6,2
66,Postgraduate,Together,51518.0,1,2013-10-03,92,False,350,8,66,17,4,4,449,2,False,False,False,False,False,False,10,2,3,3
49,Graduate,Single,58330.0,1,2013-12-25,87,False,445,53,213,104,98,151,1064,1,False,False,False,False,False,False,13,4,6,4
55,Graduate,Together,80952.0,0,2013-02-28,20,False,778,178,689,41,27,44,1757,1,True,False,False,True,True,True,11,5,8,8
45,Graduate,Together,75507.0,0,2014-05-02,56,False,709,93,374,104,80,80,1440,1,False,False,False,False,False,False,6,6,8,3
46,Undergraduate,Together,63855.0,0,2013-02-09,28,False,359,35,314,93,116,89,1006,1,False,False,False,False,False,False,13,3,7,4
52,Postgraduate,Together,62220.0,1,2012-08-11,55,False,799,12,375,16,12,12,1226,5,False,False,False,False,False,True,5,6,7,6
60,Graduate,Together,58512.0,1,2013-09-19,25,False,895,10,101,13,0,152,1171,5,False,False,False,False,False,False,8,4,3,8
45,Postgraduate,Together,40662.0,1,2013-03-15,0,False,40,2,23,0,4,23,92,2,False,False,False,False,False,False,3,1,2,4
65,Postgraduate,Together,38829.0,1,2014-04-06,86,False,76,0,7,0,0,16,99,1,False,False,False,False,False,False,2,2,3,5
43,Undergraduate,Together,35523.0,1,2013-10-03,8,False,11,5,22,12,5,11,66,2,False,False,False,False,False,False,3,0,3,7
57,Graduate,Single,79146.0,2,2014-04-24,33,False,245,16,223,21,43,16,564,2,False,False,False,False,False,False,8,1,8,6
36,Postgraduate,Together,78285.0,0,2013-10-28,13,False,647,107,391,175,67,40,1427,1,False,False,False,False,False,False,10,4,6,3
46,Postgraduate,Single,31626.0,1,2013-05-10,12,False,39,1,9,2,1,34,86,1,False,False,True,False,False,True,2,1,2,7
72,Graduate,Single,75127.0,0,2014-05-22,92,False,203,35,305,46,17,227,833,1,False,False,False,False,False,False,5,11,2,1
69,Graduate,Together,48726.0,1,2013-04-27,90,False,138,3,38,4,0,59,242,3,False,False,False,False,False,False,4,2,3,6
47,Graduate,Together,74985.0,0,2012-09-11,8,False,587,51,898,247,0,86,1869,1,False,False,False,False,False,False,7,6,3,2
37,Graduate,Together,67430.0,0,2012-09-05,6,False,595,97,291,127,133,121,1364,1,False,False,False,False,False,False,12,5,11,6
59,Undergraduate,Together,46891.0,1,2013-09-01,91,False,43,12,23,29,15,61,183,1,False,False,False,False,False,False,4,1,2,4
68,Postgraduate,Together,62058.0,1,2013-05-26,52,False,301,7,74,10,0,58,450,4,False,False,False,False,False,False,7,1,6,6
45,Graduate,Together,72063.0,1,2013-07-03,3,False,180,32,348,76,32,90,758,2,False,False,False,False,False,False,12,2,5,2
73,Postgraduate,Together,78939.0,0,2013-12-12,57,False,794,115,243,150,0,205,1507,1,False,False,False,False,False,False,6,5,8,3
59,Graduate,Single,42720.0,2,2013-04-24,9,False,392,5,91,28,26,112,654,8,False,False,False,False,False,True,7,3,7,8
52,Graduate,Together,33622.0,2,2013-04-13,22,False,39,1,22,3,4,12,81,3,False,False,False,False,False,False,4,0,2,7
67,Postgraduate,Together,6835.0,1,2012-12-08,76,False,107,2,12,2,2,12,137,0,False,False,False,False,False,False,1,0,0,20
71,Graduate,Together,41452.0,2,2013-03-06,86,False,13,0,3,0,0,0,16,1,False,False,False,False,False,False,2,0,1,7
59,Postgraduate,Single,40760.0,1,2013-08-30,64,False,70,0,17,0,0,6,93,2,False,False,False,False,False,False,3,1,2,6
66,Postgraduate,Together,74250.0,0,2014-01-26,90,False,680,11,392,75,0,0,1158,1,False,False,False,False,False,False,4,11,2,1
69,Postgraduate,Single,51124.0,2,2013-12-18,79,False,26,1,11,0,1,4,43,2,False,False,False,False,False,False,3,0,1,3
53,Graduate,Single,72258.0,1,2013-09-12,28,False,522,0,522,227,120,134,1525,2,False,False,False,False,False,False,5,9,6,2
50,Postgraduate,Single,71466.0,0,2014-04-05,86,False,412,12,546,78,182,0,1230,1,False,False,False,False,False,False,10,4,4,1
48,Graduate,Together,36283.0,2,2014-04-14,42,False,6,5,5,8,0,5,29,2,False,False,False,False,False,False,3,0,1,4
54,Graduate,Single,20587.0,1,2014-05-11,39,False,2,3,6,4,1,9,25,1,False,False,False,False,False,False,2,1,1,7
52,Graduate,Together,30467.0,1,2014-03-19,8,False,1,3,8,2,5,5,24,1,False,False,False,False,False,False,2,0,1,7
52,Graduate,Together,31590.0,1,2013-06-18,40,False,6,2,15,6,6,3,38,1,False,False,False,False,False,False,3,0,1,8
38,Undergraduate,Together,20425.0,1,2012-10-29,5,False,4,12,5,3,16,17,57,2,False,False,False,False,False,False,3,0,2,7
64,Postgraduate,Together,17144.0,2,2014-02-15,96,False,18,2,19,0,2,6,47,5,False,False,False,False,False,False,4,0,3,7
56,Postgraduate,Single,42564.0,1,2013-01-02,28,False,324,48,186,39,18,198,813,6,False,False,True,False,False,True,4,8,6,7
46,Postgraduate,Together,43783.0,1,2014-05-29,22,False,327,9,125,25,4,139,629,6,False,False,True,False,False,False,8,1,7,7
48,Graduate,Single,40780.0,1,2012-09-08,30,False,229,27,71,13,3,34,377,4,False,False,False,False,False,False,5,1,7,9
79,Postgraduate,Together,62847.0,0,2013-01-15,45,False,521,168,706,80,76,61,1612,1,False,False,False,False,False,False,4,6,3,2
67,Postgraduate,Together,82017.0,0,2012-11-07,58,False,184,23,446,30,23,23,729,1,True,False,False,True,True,True,7,4,5,2
74,Graduate,Single,16813.0,0,2013-07-19,49,False,4,8,11,12,2,13,50,1,False,False,True,False,False,False,3,0,2,7
46,Graduate,Together,51267.0,2,2013-10-29,37,False,183,2,64,7,2,12,270,4,False,False,False,False,False,False,5,3,3,4
63,Graduate,Single,46524.0,1,2013-04-05,70,False,31,19,35,26,14,52,177,2,False,False,False,False,False,False,5,1,1,3
62,Postgraduate,Single,45183.0,0,2013-01-20,33,False,219,3,60,12,9,12,315,1,False,False,False,True,False,False,7,1,4,7
70,Postgraduate,Together,70421.0,1,2014-06-28,98,False,479,28,136,75,14,35,767,3,False,False,False,False,False,False,7,3,10,6
59,Undergraduate,Single,60161.0,1,2012-10-23,17,False,584,44,212,46,8,177,1071,3,False,False,False,False,False,False,8,4,11,8
51,Graduate,Together,73926.0,0,2013-03-02,54,False,627,91,597,159,91,15,1580,1,False,False,False,False,False,False,12,5,6,3
56,Graduate,Together,19329.0,1,2013-12-14,39,False,24,1,16,12,2,5,60,3,False,False,False,False,False,False,3,0,4,8
54,Postgraduate,Together,61872.0,1,2013-12-13,81,False,330,5,159,36,27,16,573,4,False,False,False,False,False,False,9,4,4,4
68,Graduate,Single,46984.0,2,2013-03-26,71,False,19,1,10,2,1,8,41,1,False,False,False,False,False,False,3,0,1,5
73,Graduate,Together,34838.0,2,2013-01-19,62,False,28,23,29,29,14,47,170,3,False,False,False,False,False,False,4,1,2,6
80,Postgraduate,Single,82716.0,0,2013-11-05,8,False,606,148,228,15,148,22,1167,1,False,False,False,False,False,False,13,8,6,2
66,Graduate,Together,48192.0,0,2013-04-06,76,False,1039,43,204,153,58,29,1526,3,True,True,False,True,False,True,12,8,2,8
48,Postgraduate,Together,49681.0,2,2013-11-04,66,False,411,0,26,0,0,21,458,6,False,False,False,False,False,False,7,1,7,7
53,Postgraduate,Together,56850.0,1,2014-03-23,83,False,34,1,19,2,7,0,63,1,False,False,False,False,False,False,3,1,1,2
67,Graduate,Together,55267.0,1,2013-10-21,28,False,161,28,136,32,3,45,405,4,False,False,False,False,False,False,6,4,3,3
52,Graduate,Together,59666.0,2,2013-03-22,87,False,623,53,178,23,17,133,1027,7,False,False,False,True,False,False,8,2,3,8
52,Graduate,Single,72504.0,1,2013-04-06,43,False,604,26,470,123,161,94,1478,2,False,False,False,False,False,False,6,9,5,2
43,Graduate,Together,26872.0,0,2013-10-16,0,False,3,10,8,3,16,32,72,1,False,False,False,False,False,False,2,1,1,6
52,Graduate,Single,21359.0,1,2013-04-20,1,False,12,2,17,6,1,10,48,2,False,False,False,False,False,True,3,0,2,8
49,Graduate,Single,73170.0,0,2014-05-31,1,False,184,174,256,50,30,32,726,1,False,False,False,False,False,False,6,4,5,2
69,Postgraduate,Together,52750.0,1,2013-02-04,72,False,393,0,239,90,69,69,860,6,False,False,False,False,False,False,9,7,5,4
38,Postgraduate,Together,91820.0,0,2013-11-23,72,False,410,73,747,76,161,30,1497,0,False,False,False,False,False,False,12,5,5,1
54,Postgraduate,Together,65968.0,1,2014-05-12,12,False,376,9,83,19,4,4,495,2,False,False,False,False,False,False,7,4,5,3
48,Graduate,Together,30772.0,2,2014-03-12,89,False,7,2,4,2,1,4,20,1,False,False,False,False,False,False,2,0,1,6
70,Graduate,Single,22507.0,0,2012-11-24,67,False,68,0,226,51,157,68,570,3,False,False,False,False,False,False,4,2,10,9
52,Graduate,Together,65685.0,1,2014-03-29,54,False,642,14,49,0,7,57,769,1,False,False,False,False,False,False,9,2,9,5
46,Undergraduate,Together,25804.0,1,2013-09-01,34,False,8,7,9,13,6,12,55,2,False,False,False,False,False,False,3,0,2,8
44,Postgraduate,Single,76412.0,0,2013-05-05,15,False,840,53,804,23,71,17,1808,1,True,False,False,False,True,True,8,4,5,3
52,Graduate,Together,22063.0,1,2013-08-08,43,False,7,10,13,3,11,11,55,2,False,False,False,False,False,False,3,0,2,7
63,Graduate,Single,57091.0,0,2014-06-15,0,False,464,5,64,7,0,37,577,1,False,True,False,False,False,True,7,3,7,5
61,Graduate,Together,22419.0,0,2013-04-18,74,False,30,3,47,19,21,42,162,1,False,False,False,False,False,False,2,2,3,8
65,Graduate,Together,87771.0,1,2013-05-22,61,False,1492,38,287,50,57,33,1957,1,True,True,False,True,True,True,4,10,5,6
65,Undergraduate,Single,78353.0,1,2013-04-16,51,False,752,122,476,39,153,34,1576,1,False,False,False,False,False,False,11,2,10,8
70,Graduate,Together,93404.0,3,2013-05-07,97,False,1279,15,287,20,0,15,1616,3,False,False,False,True,True,False,7,4,3,5
62,Graduate,Single,37859.0,3,2013-01-12,75,False,22,1,8,2,1,2,36,2,False,False,False,False,False,False,3,0,1,8
66,Postgraduate,Single,80995.0,1,2013-05-11,83,False,860,28,409,73,56,56,1482,1,False,False,False,False,False,False,4,9,8,4
40,Graduate,Together,16529.0,1,2014-03-01,23,False,3,0,5,13,0,1,22,1,False,False,False,False,False,False,3,0,1,6
48,Postgraduate,Single,55412.0,2,2013-11-22,65,False,10,5,28,11,1,8,63,1,False,False,False,False,False,False,3,0,2,5
32,Graduate,Single,48789.0,0,2012-09-10,94,False,351,16,156,7,5,145,680,1,False,False,False,False,False,False,7,4,6,6
57,Postgraduate,Together,56575.0,2,2013-05-05,42,False,421,5,90,0,16,10,542,3,False,False,False,False,False,False,7,3,7,5
44,Undergraduate,Together,25130.0,1,2013-10-02,10,False,2,5,7,0,18,18,50,2,False,False,False,False,False,False,3,0,2,7
57,Graduate,Together,35441.0,2,2013-02-14,94,False,25,1,9,2,1,1,39,2,False,False,False,False,False,False,3,0,1,8
68,Graduate,Together,71391.0,1,2013-03-29,50,False,336,123,274,46,123,141,1043,5,False,False,False,False,False,False,12,5,6,3
52,Postgraduate,Single,49494.0,1,2013-04-25,46,False,191,9,97,0,6,82,385,2,False,False,False,False,False,False,5,1,6,7
44,Graduate,Single,81702.0,0,2012-09-23,98,False,563,50,774,28,31,187,1633,1,False,False,False,False,False,False,12,7,7,3
44,Undergraduate,Single,45889.0,1,2013-07-02,42,False,31,0,6,0,1,8,46,1,False,False,False,False,False,False,3,0,1,6
47,Graduate,Single,56628.0,1,2014-03-21,30,False,479,5,82,7,17,171,761,2,False,False,True,False,False,False,5,6,7,5
74,Graduate,Together,34026.0,2,2013-08-05,11,False,18,6,15,12,8,17,76,3,False,False,False,False,False,False,3,1,2,5
50,Graduate,Together,40049.0,1,2012-11-29,61,False,91,65,52,10,44,28,290,3,False,False,False,False,False,False,6,2,3,5
36,Graduate,Single,34176.0,1,2014-05-12,12,False,5,7,24,19,14,20,89,4,False,False,False,False,False,False,4,0,3,6
43,Graduate,Together,19419.0,1,2012-11-10,76,False,2,14,28,16,3,7,70,4,False,False,False,False,False,False,3,0,4,9
64,Undergraduate,Together,82504.0,0,2013-07-27,2,False,362,50,431,134,35,54,1066,1,False,False,False,False,False,False,7,6,3,1
54,Graduate,Together,81205.0,0,2014-01-13,43,False,724,74,929,97,55,130,2009,1,False,True,True,False,True,True,7,6,5,2
33,Undergraduate,Single,61618.0,0,2012-09-29,27,False,605,91,399,0,45,205,1345,2,False,False,False,False,False,False,8,6,3,3
68,Postgraduate,Single,55284.0,1,2012-12-24,60,False,547,7,140,0,7,63,764,3,False,False,False,False,False,False,8,5,7,5
61,Graduate,Single,49980.0,1,2013-10-23,79,False,104,1,54,13,9,14,195,2,False,False,False,False,False,False,5,1,3,5
